time_window,flow_id,packets,timestamp
2022-10-04 18:20:00,172.21.0.110 <-> 192.168.200.7,"126,-1 126,-1 126,-1 126,-1 126,-1 126,-1 126,-1 126,-1 126,-1 126,-1 126,-1 126,-1 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0","2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2022-10-04 18:20:00,172.21.0.1 <-> 172.21.0.110,"126,1 126,1 126,1 126,1 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0","2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,2022-10-04 18:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2022-10-04 18:30:00,172.21.0.110 <-> 172.21.0.120,"58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 58,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1","2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30"
2022-10-04 18:30:00,172.21.0.110 <-> 172.21.0.111,"142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 170,1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1","2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31"
2022-10-04 18:30:00,157.90.35.62 <-> 172.21.0.110,"98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1","2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:30,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31,2022-10-04 18:31"
2022-10-04 18:30:00,172.21.0.1 <-> 172.21.0.110,"126,1 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0","2022-10-04 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2022-10-04 18:30:00,172.21.0.110 <-> 192.168.200.7,"126,-1 126,-1 126,-1 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0","2022-10-04 18:38,2022-10-04 18:38,2022-10-04 18:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2022-10-04 18:40:00,172.21.0.110 <-> 172.21.0.120,"318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 58,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1 318,-1 58,-1","2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40"
2022-10-04 18:40:00,172.21.0.110 <-> 172.21.0.111,"142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1 142,-1 142,1","2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40"
2022-10-04 18:40:00,157.90.35.62 <-> 172.21.0.110,"98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1 98,-1 98,1","2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40,2022-10-04 18:40"
2022-10-04 18:40:00,172.21.0.1 <-> 172.21.0.110,"126,1 126,1 126,1 126,1 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0","2022-10-04 18:49,2022-10-04 18:49,2022-10-04 18:49,2022-10-04 18:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
