total_packets,num_incoming,num_outgoing,fraction_incoming,fraction_outgoing,mean_size,std_size,incoming_iat,outgoing_iat,chunk_std,chunk_mean,chunk_median,chunk_max,first_10_incoming,first_10_outgoing,last_10_incoming,last_10_outgoing,sum_first_10_packets,max_burst,mean_burst,num_bursts
100,2,2,0.02,0.02,89.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.4988876515698589,0.13333333333333333,0.0,2,2,2,0,0,-122,1,1.0,2
100,9,0,0.09,0.0,0.0,0.0,"{'max_iat': np.float64(62.0), 'mean_iat': np.float64(16.625), 'std_iat': np.float64(26.20084683745928), 'q3_iat': np.float64(17.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.781385228784985,0.6,0.0,7,9,0,0,0,-666,9,9.0,1
100,8,11,0.08,0.11,838.2727272727273,603.8552040332322,"{'max_iat': np.float64(85.0), 'mean_iat': np.float64(12.142857142857142), 'std_iat': np.float64(29.743804019510026), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(84.0), 'mean_iat': np.float64(8.5), 'std_iat': np.float64(25.168432609123677), 'q3_iat': np.float64(0.0)}",1.14697670227235,0.5333333333333333,0.0,4,4,6,0,0,3620,4,4.0,2
100,1,2,0.01,0.02,80.0,14.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.24944382578492946,0.06666666666666667,0.0,1,1,2,0,0,68,1,1.0,1
100,1,2,0.01,0.02,80.0,14.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.24944382578492946,0.06666666666666667,0.0,1,1,2,0,0,68,1,1.0,1
100,14,20,0.14,0.2,801.65,563.7280616573917,"{'max_iat': np.float64(30.0), 'mean_iat': np.float64(2.3076923076923075), 'std_iat': np.float64(7.994080650317894), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(30.0), 'mean_iat': np.float64(1.5789473684210527), 'std_iat': np.float64(6.6989063480830815), 'q3_iat': np.float64(0.0)}",1.6110727964792766,0.9333333333333333,0.0,5,2,8,0,0,6408,7,3.5,4
100,24,23,0.24,0.23,650.1304347826087,558.3081823375226,"{'max_iat': np.float64(30.0), 'mean_iat': np.float64(1.3043478260869565), 'std_iat': np.float64(6.117933599769691), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(30.0), 'mean_iat': np.float64(1.3636363636363635), 'std_iat': np.float64(6.248966856757964), 'q3_iat': np.float64(0.0)}",2.0591260281974004,1.6,0.0,6,4,6,0,0,2489,7,4.0,6
100,5,6,0.05,0.06,83.83333333333333,31.275212051861274,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.0110500592068732,0.3333333333333333,0.0,4,4,6,0,0,83,3,1.6666666666666667,3
100,5,95,0.05,0.95,234.56842105263158,385.20476175205096,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(20.0), 'mean_iat': np.float64(0.8404255319148937), 'std_iat': np.float64(2.4980979636403107), 'q3_iat': np.float64(1.0)}",1.0110500592068732,0.3333333333333333,0.0,4,5,5,0,10,-752,4,2.5,2
100,7,71,0.07,0.71,98.5774647887324,44.180061136483374,"{'max_iat': np.float64(15.0), 'mean_iat': np.float64(2.5), 'std_iat': np.float64(5.5901699437494745), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(16.0), 'mean_iat': np.float64(3.6857142857142855), 'std_iat': np.float64(4.80340015626686), 'q3_iat': np.float64(4.0)}",1.0241527663824812,0.4666666666666667,0.0,3,4,6,0,0,372,2,1.4,5
100,2,22,0.02,0.22,139.04545454545453,75.93446772335835,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(28.0), 'mean_iat': np.float64(2.4761904761904763), 'std_iat': np.float64(6.012835854348418), 'q3_iat': np.float64(2.0)}",0.4988876515698589,0.13333333333333333,0.0,2,2,8,0,0,1541,2,2.0,1
100,99,1,0.99,0.01,71.0,0.0,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.254325848148452,6.6,7.0,7,10,0,9,1,-10733,94,49.5,2
100,96,4,0.96,0.04,75.25,1.299038105676658,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.3564659966250536,6.4,7.0,7,8,2,10,0,-8524,72,32.0,3
100,24,57,0.24,0.57,207.56140350877192,211.28471001411685,"{'max_iat': np.float64(4.0), 'mean_iat': np.float64(0.34782608695652173), 'std_iat': np.float64(0.960466175407588), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(96.0), 'mean_iat': np.float64(2.6607142857142856), 'std_iat': np.float64(12.956350877512715), 'q3_iat': np.float64(1.0)}",2.0591260281974004,1.6,0.0,6,7,3,0,0,620,7,2.6666666666666665,9
100,24,24,0.24,0.24,100.33333333333333,1.9720265943665387,"{'max_iat': np.float64(22.0), 'mean_iat': np.float64(12.434782608695652), 'std_iat': np.float64(6.908256477682098), 'q3_iat': np.float64(19.0)}","{'max_iat': np.float64(22.0), 'mean_iat': np.float64(12.434782608695652), 'std_iat': np.float64(6.908256477682098), 'q3_iat': np.float64(19.0)}",1.7435595774162698,1.6,0.0,4,5,5,0,0,20,2,1.7142857142857142,14
100,33,43,0.33,0.43,112.13953488372093,72.42400392114284,"{'max_iat': np.float64(249.0), 'mean_iat': np.float64(8.78125), 'std_iat': np.float64(43.23969123892422), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(221.0), 'mean_iat': np.float64(6.690476190476191), 'std_iat': np.float64(33.766345668035235), 'q3_iat': np.float64(0.0)}",1.7204650534085255,2.2,3.0,5,4,6,0,0,171,4,1.65,20
100,7,10,0.07,0.1,801.6,563.7217753466687,"{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",1.25786415094088,0.4666666666666667,0.0,5,2,8,0,0,6407,6,3.5,2
100,48,52,0.48,0.52,151.6153846153846,243.14510971577906,"{'max_iat': np.float64(19.0), 'mean_iat': np.float64(2.9361702127659575), 'std_iat': np.float64(4.74186539880555), 'q3_iat': np.float64(5.0)}","{'max_iat': np.float64(19.0), 'mean_iat': np.float64(2.7058823529411766), 'std_iat': np.float64(4.581694684528597), 'q3_iat': np.float64(4.0)}",0.7483314773547882,3.2,3.0,4,5,5,5,5,1380,2,1.3333333333333333,36
100,16,19,0.16,0.19,286.1578947368421,370.9227842979686,"{'max_iat': np.float64(247.0), 'mean_iat': np.float64(18.133333333333333), 'std_iat': np.float64(61.48264434420135), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(247.0), 'mean_iat': np.float64(15.11111111111111), 'std_iat': np.float64(56.531101458389834), 'q3_iat': np.float64(0.0)}",1.5260697523012796,1.0666666666666667,0.0,4,4,6,0,0,1986,5,2.6666666666666665,6
100,0,100,0.0,1.0,584.73,585.5108172356853,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(46.0), 'mean_iat': np.float64(1.6565656565656566), 'std_iat': np.float64(5.238092057925803), 'q3_iat': np.float64(1.0)}",0.0,0.0,0.0,0,0,10,0,10,9359,0,0.0,0
100,0,100,0.0,1.0,747.98,567.4056393798003,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(18.0), 'mean_iat': np.float64(1.2424242424242424), 'std_iat': np.float64(2.7855721683106416), 'q3_iat': np.float64(1.0)}",0.0,0.0,0.0,0,0,10,0,10,732,0,0.0,0
100,0,12,0.0,0.12,66.0,0.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(1.0), 'mean_iat': np.float64(0.18181818181818182), 'std_iat': np.float64(0.385694607919935), 'q3_iat': np.float64(0.0)}",0.0,0.0,0.0,0,0,10,0,0,660,0,0.0,0
100,26,50,0.26,0.5,142.32,164.7352348467079,"{'max_iat': np.float64(26.0), 'mean_iat': np.float64(1.08), 'std_iat': np.float64(5.090540246378571), 'q3_iat': np.float64(0.0)}","{'max_iat': np.float64(224.0), 'mean_iat': np.float64(5.163265306122449), 'std_iat': np.float64(31.783288471655506), 'q3_iat': np.float64(0.0)}",2.1437246921084703,1.7333333333333334,0.0,6,0,10,0,0,660,10,5.2,5
100,12,0,0.12,0.0,0.0,0.0,"{'max_iat': np.float64(62.0), 'mean_iat': np.float64(18.0), 'std_iat': np.float64(26.947760912213433), 'q3_iat': np.float64(32.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",2.072036035722674,0.8,0.0,7,10,0,0,0,-740,12,12.0,1
100,0,37,0.0,0.37,74.0,0.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(6.0), 'mean_iat': np.float64(0.4722222222222222), 'std_iat': np.float64(1.0925533577387299), 'q3_iat': np.float64(1.0)}",0.0,0.0,0.0,0,0,10,0,0,740,0,0.0,0
100,0,65,0.0,0.65,74.0,0.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(29.0), 'mean_iat': np.float64(2.71875), 'std_iat': np.float64(4.188782452873388), 'q3_iat': np.float64(3.25)}",0.0,0.0,0.0,0,0,10,0,0,740,0,0.0,0
