label,total_packets,num_incoming,num_outgoing,fraction_incoming,fraction_outgoing,incoming_mean_size,incoming_std_size,outgoing_mean_size,outgoing_std_size,incoming_iats,incoming_max_iat,incoming_mean_iat,incoming_std_iat,incoming_q3_iat,outgoing_iats,outgoing_max_iat,outgoing_mean_iat,outgoing_std_iat,outgoing_q3_iat,chunk_std,chunk_mean,chunk_median,chunk_max,first_10_incoming,first_10_outgoing,last_10_incoming,last_10_outgoing,packet_1_length_direction,packet_2_length_direction,packet_3_length_direction,packet_4_length_direction,packet_5_length_direction,packet_6_length_direction,packet_7_length_direction,packet_8_length_direction,packet_9_length_direction,packet_10_length_direction,incoming_q1_time,incoming_q2_time,incoming_q3_time,incoming_total_time,outgoing_q1_time,outgoing_q2_time,outgoing_q3_time,outgoing_total_time,max_burst,mean_burst,num_bursts
B,100,4,10,0.04,0.1,60.0,0.0,70.0,4.898979485566356,"[60.0, 60.0, 60.0]",60.0,60.0,0.0,60.0,"[60.0, 60.0, 29.0, 0.0, 9.0, 0.0, 0.0, 0.0, 22.0]",60.0,20.0,23.584363935078304,29.0,0.7717224601860151,0.26666666666666666,0.0,3,3,7,0,0,64,-60,64,-60,64,-60,74,74,74,74,1661776652.0,1661776697.0,1661776742.0,180.0,1661776734.25,1661776760.5,1661776765.0,180.0,1,1.0,4
B,100,50,50,0.5,0.5,373.9,452.4789166359025,606.12,555.996461859246,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,1.836734693877551,6.958615094374273,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 27.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,1.836734693877551,6.958615094374273,0.0,1.577621275493231,3.3333333333333335,4.0,6,4,6,7,3,1292,115,-1292,-823,-139,-67,1292,115,75,744,1661776617.0,1661776644.0,1661776674.0,90.0,1661776617.0,1661776644.0,1661776674.0,90.0,7,3.5714285714285716,14
B,100,3,3,0.03,0.03,90.33333333333333,34.41253001774531,87.0,16.06237840420901,"[0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,0.0,0.7483314773547879,0.2,0.0,3,3,3,0,0,-139,105,90,-66,-66,66,0,0,0,0,1661776615.0,1661776615.0,1661776615.0,0.0,1661776615.0,1661776615.0,1661776615.0,0.0,2,1.5,2
B,100,3,3,0.03,0.03,207.0,80.61017305526642,89.0,0.0,"[0.0, 147.0]",147.0,73.5,73.5,110.25,"[0.0, 147.0]",147.0,73.5,73.5,110.25,0.7483314773547879,0.2,0.0,3,3,3,0,0,89,-150,89,-150,89,-321,0,0,0,0,1661776630.0,1661776630.0,1661776703.5,147.0,1661776630.0,1661776630.0,1661776703.5,147.0,1,1.0,3
B,100,29,34,0.29,0.34,448.51724137931035,490.3072661301036,263.11764705882354,416.6136427622602,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 76.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",76.0,5.392857142857143,19.444682133305914,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 76.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 75.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",76.0,4.575757575757576,18.01519611585579,0.0,2.015495527710797,1.9333333333333333,2.0,6,6,4,0,0,1392,270,163,170,-1392,-62,-1067,-788,-60,-761,1661776642.0,1661776718.0,1661776793.0,151.0,1661776642.0,1661776718.0,1661776793.0,151.0,8,4.833333333333333,6
B,100,9,0,0.09,0.0,74.0,0.0,0.0,0.0,"[1.0, 2.0, 62.0, 1.0, 2.0, 62.0, 1.0, 2.0]",62.0,16.625,26.20084683745928,17.0,[],0.0,0.0,0.0,0.0,1.781385228784985,0.6,0.0,7,9,0,0,0,-74,-74,-74,-74,-74,-74,-74,-74,-74,0,1661776649.0,1661776712.0,1661776776.0,133.0,0.0,0.0,0.0,0.0,9,9.0,1
B,100,27,30,0.27,0.3,247.11111111111111,379.06994696409004,107.7,61.65179099858603,"[0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 5.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0]",28.0,3.3076923076923075,7.124007249430676,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 5.0, 0.0, 0.0, 28.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0, 17.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",28.0,2.9655172413793105,6.744002488140672,0.0,1.7204650534085255,1.8,3.0,4,4,6,0,0,78,-74,66,233,-66,-207,66,117,-66,225,1661776725.5,1661776756.0,1661776776.0,86.0,1661776724.25,1661776756.0,1661776776.0,86.0,4,1.588235294117647,17
B,100,8,11,0.08,0.11,479.5,543.2828453025182,836.9090909090909,604.0003694377941,"[0.0, 0.0, 0.0, 54.0, 0.0, 0.0, 0.0]",54.0,7.714285714285714,18.89606373004166,0.0,"[0.0, 0.0, 0.0, 0.0, 54.0, 0.0, 0.0, 0.0, 0.0, 0.0]",54.0,5.4,16.2,0.0,1.14697670227235,0.5333333333333333,0.0,4,4,6,0,0,1392,1392,1211,-1392,-67,-392,-67,75,75,1392,1661776708.0,1661776735.0,1661776762.0,54.0,1661776708.0,1661776762.0,1661776762.0,54.0,4,4.0,2
B,100,15,20,0.15,0.2,511.93333333333334,525.1562899641295,801.7,563.7343434633018,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",30.0,2.2142857142857144,7.710647290121176,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",30.0,1.631578947368421,6.6902169449191335,0.0,1.7126976771553504,1.0,0.0,5,2,8,0,0,1392,-1392,75,873,334,1392,1204,1392,1205,-67,1661776756.0,1661776786.0,1661776787.0,31.0,1661776756.0,1661776771.0,1661776786.0,31.0,7,3.75,4
B,100,13,13,0.13,0.13,575.4615384615385,622.1202722433136,100.61538461538461,53.98794518086488,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0]",15.0,1.6666666666666667,4.249182927993988,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0]",15.0,1.6666666666666667,4.249182927993988,0.0,1.499629583893599,0.8666666666666667,0.0,4,6,4,0,0,74,-74,66,201,-66,-616,-1478,-1478,78,-1478,1661776765.0,1661776765.0,1661776780.0,20.0,1661776765.0,1661776765.0,1661776780.0,20.0,4,1.8571428571428572,7
B,100,22,23,0.22,0.23,417.59090909090907,466.23313121723567,650.1739130434783,558.2668562593802,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,1.4285714285714286,6.388765649999399,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 30.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",30.0,1.3636363636363635,6.248966856757964,0.0,2.0612833111653743,1.4666666666666666,0.0,6,4,6,0,0,1292,120,-1292,-822,-140,-67,1292,115,75,744,1661776765.0,1661776780.0,1661776795.0,30.0,1661776765.0,1661776765.0,1661776795.0,30.0,6,3.142857142857143,7
B,100,5,5,0.05,0.05,97.2,58.48213402399061,85.0,34.140884581393024,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.0110500592068732,0.3333333333333333,0.0,4,5,5,0,0,74,-74,66,153,-66,-214,-66,66,66,-66,1661776777.0,1661776777.0,1661776777.0,0.0,1661776777.0,1661776777.0,1661776777.0,0.0,3,1.6666666666666667,3
B,100,30,70,0.3,0.7,239.0,362.85277087729855,101.0,51.649643893116185,"[0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 15.0, 5.0, 0.0, 0.0, 241.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0]",241.0,10.89655172413793,43.78422391651429,5.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 15.0, 5.0, 0.0, 0.0, 241.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 5.0, 0.0, 0.0, 1.0, 0.0, 1.0, 13.0, 1.0, 2.0, 4.0, 8.0, 2.0, 14.0, 0.0, 1.0, 1.0, 0.0, 1.0, 4.0, 3.0, 6.0, 1.0, 15.0, 0.0, 1.0, 2.0, 1.0, 3.0, 3.0, 5.0, 16.0, 0.0, 1.0, 2.0, 1.0, 3.0, 3.0]",241.0,6.3768115942028984,28.82536194540051,4.0,1.6733200530681511,2.0,3.0,4,4,6,0,10,74,-74,66,233,-66,-207,66,117,-66,225,1661776809.75,1661777067.0,1661777087.0,316.0,1661777067.0,1661777121.0,1661777176.25,440.0,4,1.6666666666666667,18
B,100,49,51,0.49,0.51,407.16326530612247,472.1441472616381,252.49019607843138,384.735680723182,"[0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 56.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0]",56.0,6.270833333333333,15.760895151361872,0.0,"[0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 1.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.0, 0.0, 0.0, 0.0, 0.0, 20.0]",55.0,6.42,15.51784778891712,0.0,1.4360439485692011,3.2666666666666666,3.0,5,5,5,5,5,1292,278,-1292,-62,-1067,-60,70,70,81,-62,1661776875.0,1661776951.0,1661777026.0,301.0,1661776875.0,1661776951.0,1661777026.0,321.0,5,2.7222222222222223,18
B,100,26,46,0.26,0.46,70.0,7.0,145.02173913043478,78.02521586012372,"[0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 26.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0]",26.0,12.04,12.533092196261864,25.0,"[0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 26.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 25.0, 0.0, 28.0, 0.0, 1.0, 0.0, 0.0, 1.0, 2.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 2.0, 0.0, 4.0, 0.0, 8.0, 0.0, 2.0]",28.0,7.844444444444444,11.224884172736841,25.0,1.6918103387266026,1.7333333333333334,2.0,4,5,5,0,0,230,-63,-77,71,230,-63,-77,71,230,-63,1661776875.0,1661776951.0,1661777026.0,301.0,1661776931.5,1661777076.0,1661777136.0,353.0,2,2.0,13
B,100,57,43,0.57,0.43,81.54385964912281,21.871290302336384,227.6046511627907,215.9261436539133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.0,1.0714285714285714,4.12248686585945,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 4.0, 0.0, 0.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0]",22.0,1.4285714285714286,4.70634251451651,0.0,0.9797958971132712,3.8,4.0,5,6,4,5,5,590,-74,-128,-68,81,75,-68,520,-74,-99,1661776804.0,1661776832.0,1661776836.0,60.0,1661776804.0,1661776832.0,1661776836.0,60.0,7,2.1923076923076925,26
B,100,93,7,0.93,0.07,1209.6451612903227,287.84328341985025,585.8571428571429,466.18648278848013,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0]",5.0,0.05434782608695652,0.5184452181613836,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.6411378166788229,6.2,7.0,7,10,0,5,5,-210,-121,-1292,-1292,-1292,-1292,-1292,-1292,-1292,-1292,1661776802.0,1661776802.0,1661776802.0,5.0,1661776802.0,1661776802.0,1661776802.0,0.0,88,46.5,2
