total_packets,num_incoming,num_outgoing,fraction_incoming,fraction_outgoing,mean_size,std_size,incoming_iat,outgoing_iat,chunk_std,chunk_mean,chunk_median,chunk_max,first_10_incoming,first_10_outgoing,last_10_incoming,last_10_outgoing,sum_first_10_packets,max_burst,mean_burst,num_bursts
100,60,40,0.6,0.4,83.8,17.895809565370325,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(2.6161616161616164), 'std_iat': np.float64(56.20196392389836), 'q3_iat': np.float64(18.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-448,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.1515151515151516), 'std_iat': np.float64(57.69291111266453), 'q3_iat': np.float64(11.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(116.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(49.45215012024403), 'q3_iat': np.float64(12.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-448,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.5151515151515151), 'std_iat': np.float64(58.23972812477536), 'q3_iat': np.float64(16.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(0.10101010101010101), 'std_iat': np.float64(49.060155807626465), 'q3_iat': np.float64(14.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.9494949494949494), 'std_iat': np.float64(60.233950247108865), 'q3_iat': np.float64(15.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.2121212121212122), 'std_iat': np.float64(48.242709760080935), 'q3_iat': np.float64(15.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(121.0), 'mean_iat': np.float64(2.292929292929293), 'std_iat': np.float64(44.25209063719675), 'q3_iat': np.float64(10.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(0.020202020202020204), 'std_iat': np.float64(48.80035183636617), 'q3_iat': np.float64(14.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.8,17.895809565370325,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-344,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(2.6666666666666665), 'std_iat': np.float64(42.811071918230205), 'q3_iat': np.float64(11.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(118.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(43.482261563850045), 'q3_iat': np.float64(8.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-778,100,100.0,1
100,0,11,0.0,0.11,201.0,0.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.0,0.0,0.0,0,0,10,0,0,2010,0,0.0,0
100,60,40,0.6,0.4,83.8,17.895809565370325,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.5353535353535352), 'std_iat': np.float64(58.00736858997827), 'q3_iat': np.float64(14.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-448,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.6767676767676767), 'std_iat': np.float64(49.33555037664248), 'q3_iat': np.float64(16.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.8,17.895809565370325,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(2.3838383838383836), 'std_iat': np.float64(43.60815118659898), 'q3_iat': np.float64(8.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.23728813559322), 'std_iat': np.float64(4.662649945063238), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(11.0), 'mean_iat': np.float64(4.897435897435898), 'std_iat': np.float64(5.027079856827073), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(-0.1111111111111111), 'std_iat': np.float64(49.07958675599429), 'q3_iat': np.float64(12.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.8,17.895809565370325,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(121.0), 'mean_iat': np.float64(1.3535353535353536), 'std_iat': np.float64(55.84526116486503), 'q3_iat': np.float64(14.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-448,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(0.98989898989899), 'std_iat': np.float64(50.92408589491048), 'q3_iat': np.float64(15.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,84.1,17.694349380522585,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013634), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.3165611772087666,4.0,4.0,5,6,4,6,4,-356,4,3.0,20
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.292929292929293), 'std_iat': np.float64(58.13346756400483), 'q3_iat': np.float64(12.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(11.0), 'mean_iat': np.float64(3.23728813559322), 'std_iat': np.float64(4.698860240637688), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(11.0), 'mean_iat': np.float64(4.897435897435898), 'std_iat': np.float64(5.027079856827073), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(0.898989898989899), 'std_iat': np.float64(48.22160439359964), 'q3_iat': np.float64(8.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.8,17.895809565370325,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.2121212121212122), 'std_iat': np.float64(61.59582708010565), 'q3_iat': np.float64(18.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.9696969696969697), 'std_iat': np.float64(49.55202439992129), 'q3_iat': np.float64(15.5)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(0.2727272727272727), 'std_iat': np.float64(59.05532728247953), 'q3_iat': np.float64(14.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(11.0), 'mean_iat': np.float64(3.23728813559322), 'std_iat': np.float64(4.698860240637688), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(11.0), 'mean_iat': np.float64(4.897435897435898), 'std_iat': np.float64(5.027079856827073), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(115.0), 'mean_iat': np.float64(2.0303030303030303), 'std_iat': np.float64(38.87624876566656), 'q3_iat': np.float64(11.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-778,100,100.0,1
100,0,11,0.0,0.11,201.0,0.0,"{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}","{'max_iat': np.float64(0.0), 'mean_iat': np.float64(0.0), 'std_iat': np.float64(0.0), 'q3_iat': np.float64(0.0)}",0.0,0.0,0.0,0,0,10,0,0,2010,0,0.0,0
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(1.7676767676767677), 'std_iat': np.float64(59.82733206720285), 'q3_iat': np.float64(18.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-448,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(121.0), 'mean_iat': np.float64(-0.6464646464646465), 'std_iat': np.float64(59.57243500776009), 'q3_iat': np.float64(20.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(120.0), 'mean_iat': np.float64(2.080808080808081), 'std_iat': np.float64(61.52533793022038), 'q3_iat': np.float64(18.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(11.0), 'mean_iat': np.float64(3.23728813559322), 'std_iat': np.float64(4.698860240637688), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(11.0), 'mean_iat': np.float64(4.897435897435898), 'std_iat': np.float64(5.027079856827073), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(119.0), 'mean_iat': np.float64(0.8585858585858586), 'std_iat': np.float64(45.281166531402974), 'q3_iat': np.float64(13.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-448,100,100.0,1
100,60,40,0.6,0.4,83.5,17.5,"{'max_iat': np.float64(10.0), 'mean_iat': np.float64(3.2203389830508473), 'std_iat': np.float64(4.672558899013635), 'q3_iat': np.float64(10.0)}","{'max_iat': np.float64(10.0), 'mean_iat': np.float64(4.871794871794871), 'std_iat': np.float64(4.9983560742610065), 'q3_iat': np.float64(10.0)}",1.0954451150103321,4.0,4.0,5,6,4,6,4,-356,3,2.857142857142857,21
100,100,0,1.0,0.0,0.0,0.0,"{'max_iat': np.float64(121.0), 'mean_iat': np.float64(2.4343434343434343), 'std_iat': np.float64(55.15362596323251), 'q3_iat': np.float64(13.0)}","{'max_iat': 0, 'mean_iat': 0, 'std_iat': 0, 'q3_iat': 0}",1.2472191289246473,6.666666666666667,7.0,7,10,0,10,0,-420,100,100.0,1
